FECHA_MAT;PROGRAMA;CANTIDAD
22-01-2023;MEDU;1
22-01-2023;MESP;1
23-01-2023;CACL;3
23-01-2023;DEXS;1
23-01-2023;DFUT;1
23-01-2023;DOPI;1
23-01-2023;MDFI;1
23-01-2023;MESP;1
23-01-2023;MHGP;1
24-01-2023;CACL;3
24-01-2023;CTTM;1
24-01-2023;DAAG;1
24-01-2023;DEBE;1
24-01-2023;DIDS;1
24-01-2023;DISI;1
24-01-2023;DPEN;1
24-01-2023;MAGS;1
24-01-2023;MDAD;1
24-01-2023;MESP;3
25-01-2023;DCAA;1
25-01-2023;DDFA;1
25-01-2023;DDSC;1
25-01-2023;DERA;1
25-01-2023;DFKM;1
25-01-2023;DFUT;1
25-01-2023;DGCE;10
25-01-2023;DIOD;1
25-01-2023;DIQP;1
25-01-2023;DPPC;1
25-01-2023;MDGE;2
25-01-2023;MEDU;1
25-01-2023;MEMG;1
25-01-2023;MESP;2
26-01-2023;CACL;1
26-01-2023;CDPC;2
26-01-2023;CLIE;1
26-01-2023;DAES;6
26-01-2023;DCAL;2
26-01-2023;DCPA;1
26-01-2023;DDEP;1
26-01-2023;DDSC;1
26-01-2023;DEBE;2
26-01-2023;DESP;1
26-01-2023;DGCE;3
26-01-2023;DISI;1
26-01-2023;DLDP;2
26-01-2023;DMTT;1
26-01-2023;DPEN;1
26-01-2023;MDDE;1
26-01-2023;MDGE;3
26-01-2023;PEOG;1
27-01-2023;DAES;3
27-01-2023;DCPA;1
27-01-2023;DESG;1
27-01-2023;DFUT;1
27-01-2023;DGCE;1
27-01-2023;DIGP;2
27-01-2023;DKAD;1
27-01-2023;DLDP;2
27-01-2023;DMOR;1
27-01-2023;DMTT;1
27-01-2023;DPSM;1
27-01-2023;MDDE;2
27-01-2023;MDGE;2
27-01-2023;MEDU;1
27-01-2023;MESP;1
28-01-2023;DCPA;1
28-01-2023;DECC;1
28-01-2023;PMEM;1
30-01-2023;CACL;1
30-01-2023;CLIE;1
30-01-2023;CTPT;2
30-01-2023;DCPA;1
30-01-2023;DESU;1
30-01-2023;DEXS;1
30-01-2023;DFEM;1
30-01-2023;DISI;1
30-01-2023;DMCE;2
30-01-2023;DMOR;1
30-01-2023;DOPI;2
30-01-2023;DSCE;1
30-01-2023;MDAD;1
30-01-2023;MDGE;1
30-01-2023;MEDU;1
30-01-2023;MEMG;1
30-01-2023;MESP;1
30-01-2023;MHGP;1
30-01-2023;MNPP;1
30-01-2023;MPSP;1
30-01-2023;PEIN;1
30-01-2023;PMEM;1
30-01-2023;RCME;1
31-01-2023;CACL;2
31-01-2023;CLIE;1
31-01-2023;CTTM;2
31-01-2023;DAAG;1
31-01-2023;DAES;1
31-01-2023;DCKR;1
31-01-2023;DERA;2
31-01-2023;DFKM;1
31-01-2023;DFUT;4
31-01-2023;DLIP;1
31-01-2023;DNEO;4
31-01-2023;DOPI;1
31-01-2023;DPAD;1
31-01-2023;DSCE;2
31-01-2023;MAGS;2
31-01-2023;MDGE;1
31-01-2023;MDPE;1
31-01-2023;MDTR;1
31-01-2023;MEDU;1
31-01-2023;MNPP;1
01-02-2023;DAAG;1
01-02-2023;DAPC;1
01-02-2023;DCPA;3
01-02-2023;DEBE;1
01-02-2023;DECC;1
01-02-2023;DESG;1
01-02-2023;DEST;1
01-02-2023;DGEP;1
01-02-2023;DPPC;1
01-02-2023;MAGS;1
01-02-2023;MFIL;1
01-02-2023;PMEM;1
02-02-2023;CTPT;1
02-02-2023;CTTM;1
02-02-2023;DERA;1
02-02-2023;DESG;1
02-02-2023;DFNF;1
02-02-2023;DGEP;1
02-02-2023;DKAD;1
02-02-2023;DSCE;1
02-02-2023;EMCT;1
02-02-2023;MDTR;1
02-02-2023;MHGP;1
02-02-2023;MTEM;1
02-02-2023;POPF;1
03-02-2023;CACL;1
03-02-2023;CLIE;4
03-02-2023;CTTM;1
03-02-2023;DCPA;1
03-02-2023;DEON;1
03-02-2023;DESG;1
03-02-2023;DFEM;1
03-02-2023;DGCE;2
03-02-2023;DKAD;1
03-02-2023;DMOR;1
03-02-2023;DODP;1
03-02-2023;DPEN;1
03-02-2023;EMOT;1
03-02-2023;EMPS;1
03-02-2023;MADP;1
03-02-2023;MDPE;1
03-02-2023;MDTR;1
03-02-2023;PMEM;2
03-02-2023;RCME;1
04-02-2023;CTPT;1
04-02-2023;DCPA;1
04-02-2023;DFUT;2
06-02-2023;CACL;5
06-02-2023;CPAL;1
06-02-2023;CTPT;3
06-02-2023;CTTM;1
06-02-2023;DCKR;1
06-02-2023;DCPA;1
06-02-2023;DDIN;1
06-02-2023;DESG;1
06-02-2023;DFEM;1
06-02-2023;DFNF;1
06-02-2023;DGCE;1
06-02-2023;DIFI;1
06-02-2023;DISI;1
06-02-2023;DSMP;1
06-02-2023;MADP;1
06-02-2023;MAFM;1
06-02-2023;MDPE;1
06-02-2023;MEDU;2
06-02-2023;MFIA;1
06-02-2023;MSCM;1
07-02-2023;CACL;2
07-02-2023;CTPT;2
07-02-2023;DDFU;1
07-02-2023;DEST;1
07-02-2023;DFKM;1
07-02-2023;DFUT;1
07-02-2023;DKAD;1
07-02-2023;DMTG;1
07-02-2023;DODP;1
07-02-2023;DOPI;1
07-02-2023;DSCE;2
07-02-2023;MEDU;1
07-02-2023;MFIA;1
07-02-2023;MPSP;1
07-02-2023;POPF;1
08-02-2023;CACL;2
08-02-2023;CTTM;1
08-02-2023;DDIN;1
08-02-2023;DDLE;1
08-02-2023;DEMA;1
08-02-2023;DFNF;1
08-02-2023;DGCE;1
08-02-2023;DISI;1
08-02-2023;DMOR;1
08-02-2023;DOPI;1
08-02-2023;DSCE;1
08-02-2023;MDAD;1
08-02-2023;MEDU;1
08-02-2023;MFIA;1
09-02-2023;CACL;1
09-02-2023;DCAA;1
09-02-2023;DCPA;1
09-02-2023;DEST;1
09-02-2023;DESU;1
09-02-2023;DPEN;1
10-02-2023;CACL;2
10-02-2023;CTPT;2
10-02-2023;CTTM;1
10-02-2023;DCPA;1
10-02-2023;DIND;1
10-02-2023;DIOD;1
10-02-2023;MDGE;1
10-02-2023;MDRC;1
10-02-2023;MPSP;1
10-02-2023;MTEM;2
10-02-2023;PEPA;1
10-02-2023;RCME;1
11-02-2023;CTPT;1
11-02-2023;CTTM;3
13-02-2023;CACL;1
13-02-2023;CTPT;1
13-02-2023;DAAG;1
13-02-2023;DMCE;1
13-02-2023;DPAD;1
14-02-2023;CACL;6
14-02-2023;MPSP;1
15-02-2023;DCPA;2
15-02-2023;DFNF;1
16-02-2023;CACL;1
16-02-2023;DCPA;1
16-02-2023;DEXS;1
16-02-2023;DFEM;1
16-02-2023;MPSP;2
17-02-2023;CACL;2
17-02-2023;CEXS;1
17-02-2023;CTTM;1
17-02-2023;DDEP;2
17-02-2023;DERO;1
17-02-2023;DFUT;1
17-02-2023;DPPC;1
17-02-2023;MADP;1
18-02-2023;CTTM;1
18-02-2023;MDDE;1
19-02-2023;DIND;1
20-02-2023;DCPA;1
20-02-2023;DESU;1
